SciName,keyID,Category,CommonName,Token,plantneeds_lightfull,plantneeds_lightpartialsun,plantneeds_lightshade,plantneeds_moisturelow,plantneeds_moisturemed,plantneeds_moisturehigh,plantneeds_seasonalwet,plantneeds_aquatic,plantneeds_uniquesoils_acid,plantneeds_uniquesoils_basic,plantneeds_uniquesoils_clay,plantneeds_uniquesoils_welldrained,plantneeds_uniquesoils_gravel,plantneeds_uniquesoils_peat,plantneeds_uniquesoils_silt,plantneeds_uniquesoils_rocky,plantneeds_uniquesoils_shale,plantneeds_uniquesoils_mesic,plantneeds_uniquesoils_loam,plantneeds_uniquesoils_adaptable,plantneeds_uniquesoils_someorganicmaterial,plantneeds_uniquesoils_rich,plantneeds_uniquesoils_sand,plantneeds_uniquesoils_moist,plantneeds_uniquesoils_mucky,plantneeds_uniquesoils_xeric,plantneeds_uniquesoils_decayingleaf,plantneeds_uniquesoils_poor,GHSpreadRapidly,GHDeerResistant,GHGroundhogResistant,bloomsJan,bloomsFeb,bloomsMar,bloomsApr,bloomsMay,bloomsJun,bloomsJul,bloomsAug,bloomsSep,bloomsOct,bloomsNov,bloomsDec,PCHeightLow,PCHeightHigh,PCSpreadLow,PCSpreadHigh,PCBloomTime,PCGroundCover,Albemarle_County,Charlottesville_City,Buckingham_County,Culpeper_County,Fluvanna_County,Greene_County,Louisa_County,Madison_County,Nelson_County,Orange_County,Virginia,United_States,Disputed,Fauquier_County,Rappahannock_County
Helianthus decapetalus,1316,3.0,"thin leaf,ten petaled sunflower",HEDE,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,3.0,6.0,3.0,4,"07,08,09,10", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Helianthus divaricatus,1317,3.0,woodland sunflower,HEDI2,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,2.0,6.0,1.0,3,"07,08,09", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Helianthus grosseserratus,1318,3.0,sawtooth sunflower,HEGR4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,3.0,12.0,,,"08,09,10,11", ,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Helianthus maximiliani,1319,3.0,Maximilian's sunflower,HEMA2,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,3.0,10.0,,,"08,09,10,11", ,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Helianthus tuberosus,1320,3.0,Jerusalem artichoke,HETU,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,2.0,8.0,,,"08,09,10", ,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Heliopsis helianthoides,1321,3.0,"oxeye, false sunflower",HEHE5,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,3.0,5.0,,,"06,07,08,09", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
"Hepatica acutiloba,Hepatica nobilis acuta",1322,3.0,"sharp lobed hepatica, liverleaf",HENOA,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,3.0,6.0,,,, ,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True
"Hepatica americana, Hepatica nobilis obtusa ",1323,3.0,"round lobed hepatica,liverleaf",HENOO,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,3.0,6.0,3.0,6,"03,04,05", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Hepatica nobilis,1324,3.0,"round-lobed hepatica, Liverleaf",HENO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heracleum maximum,1325,3.0,common cow parsnip,HEMA80,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,4.0,8.0,,,, ,True,True,False,True,False,True,False,True,True,False,True,True,False,False,True
Heuchera americana,1326,3.0,American alumroot,HEAM6,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,1.0,1.5,10.0,14,"04,05,06", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Heuchera villosa,1640,3.0,hairy alumroot,HEVI2,,True,True,,True,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,False,False,False,False,False,True,True,True,True,False,False,False,6.0,12.0,,,"06,07,08,09",,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False
Hibiscus laevis,1327,3.0,halberdleaf rosemallow,HILA2,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,3.0,6.0,3.0,48,"05,06,07,08,09,10,11", ,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
Hibiscus moscheutos,1328,3.0,"Crimsoneyed, eastern rosemallow",HIMO,True,True,False,,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,3.0,7.0,3.0,48,"07,08,09", ,True,True,True,False,True,False,False,True,True,True,True,True,False,False,False
Houstonia caerulea,1641,3.0,"common bluets,azur bluets,Quaker ladies",HOCA4,True,True,,True,True,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,False,False,True,True,True,True,False,False,False,False,False,3.0,6.0,1.0,6,"04,05,06,07",,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Houstonia longifolia ,1331,3.0,long leaf bluets,HOLO,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,10.0,1.0,10,6, ,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True
Hydatica petiolaris,1538,3.0,"cliff,Michaux's saxifrage",SAMI5,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.5,1.5,,,"03,04", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Hypoxis hirsuta,1335,3.0,yellow star grass,HYHI2,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,3.0,8.0,3.0,12,"03,04,05,06",Y,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True
Impatiens capensis,1341,3.0,"spotted,orange jewelweed",IMCA,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,2.0,5.0,2.0,5,"07,08,09,10", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Impatiens pallida,1342,3.0,"pale,touch me not,yellow jewelweed",IMPA,True,True,True,,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,3.0,6.0,3.0,6,"06,07,08,09,10", ,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True
Iris cristata,1343,3.0,dwarf crested iris,IRCR,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,,,False,False,True,True,True,False,False,False,False,False,False,False,4.0,6.0,4.0,6,"03,04,05",Y,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False
Iris verna,1344,3.0,"dwarf violet Iris, vernal Iris",IRVE,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,2.0,3.0,3.0,6,"05,06,07",Y,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False
Iris versicolor,1345,3.0,"Harlequin, northern blue flag",IRVE2,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,2.0,3.0,2.0,3,"05,06,07",Y,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
Iris virginica,1346,3.0,Virginia blue flag,IRVI,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,1.0,3.0,1.0,3,"05,06", ,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False
Jeffersonia diphylla ,1348,3.0,twinleaf,JEDI,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0,18.0,6.0,9,4, ,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True
Justicia americana,1359,3.0,American water willow,JUAM,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,,,,,,,,,,,,,1.0,3.0,1.0,3,, ,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True
Lemna minor,1363,3.0,common duckweed,LEMI3,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,1.0,1.0,1.0,12,"06,07,08", ,True,True,True,False,True,True,False,False,True,False,True,True,False,False,False
Lespedeza capitata,1364,3.0,round head bush clover,LECA8,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,2.0,5.0,1.0,2,"07,08,09", ,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True
Lespedeza hirta,1365,3.0,hairy bush clover,LEHI2,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,1.0,3.0,1.0,3,, ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Liatris graminifolia,1366,3.0,grass-leaf blazing star,LIPIP,,,False,,,False,False,False,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,, ,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Liatris pilosa,1367,3.0,"grassleaf blazing star,shaggy gay feather",LIPI7,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,2.0,3.0,1.0,2,"08,09,10", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False
Liatris spicata,1368,3.0,"dense,marsh blazing star",LISP,True,False,False,,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,2.0,5.0,1.0,3,, ,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
Liatris squarrosa,1369,3.0,"plains, scaly blazing star",LISQ,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,0.5,2.5,0.5,1,"07,08,09", ,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False
Lilium canadense,1370,3.0,Canada lily,LICA3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,3.0,8.0,6.0,9,"06,07", ,True,True,False,True,False,False,False,False,True,True,True,True,False,True,False
Lilium superbum,1371,3.0,Turk's cap lily,LISU,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,4.0,7.0,6.0,9,"07,08,09", ,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True
Lobelia cardinalis,1375,3.0,cardinal flower,LOCA2,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,2.0,4.0,1.0,2,"07,08,09", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Lobelia siphilitica,1376,3.0,great blue lobelia,LOSI,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,1.0,4.0,1.0,1.5,"08,09,10", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Ludwigia alternifolia,1378,3.0,"bushy seedbox,rattlebox",LUAL2,True,True,False,False,True,True,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,1.5,2.5,,,"06,07,08,09", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
